userId,billingCountry,transactionTime,product,price,amount,period
47280,India,1492553409,BUSINESS,399.99,399.99,1
39696,United Kingdom,1492555314,GURU,199.99,199.99,1
48426,United States,1492555473,PRO,99.99,99.99,1
99953,United States,1492556560,GURU,199.99,199.99,1
75917,France,1492557239,PRO,99.99,99.99,1
71370,France,1492558815,PRO,99.99,1007.9,12
89126,United Kingdom,1492563533,GURU,199.99,199.99,1
41855,France,1492568244,GURU,199.99,199.99,1
69479,United States,1492572822,GURU,199.99,2015.9,12
75918,France,1492574823,GURU,199.99,199.99,1
51659,United States,1492575820,GURU,199.99,199.99,1
96583,United Kingdom,1492577673,PRO,99.99,99.99,1
5745,United States,1492579476,GURU,199.99,199.99,1
54438,United Kingdom,1492581706,GURU,199.99,199.99,1
94356,United Kingdom,1492583380,PRO,99.99,99.99,1
4745,France,1492586116,GURU,199.99,199.99,1
70303,India,1492588743,GURU,199.99,199.99,1
91295,France,1492589171,PRO,99.99,99.99,1
21195,France,1492590323,PRO,99.99,99.99,1
45264,United States,1492590454,PRO,99.99,99.99,1
83924,India,1492591378,GURU,199.99,199.99,1
11508,France,1492592326,GURU,199.99,2015.9,12
37016,United Kingdom,1492594871,PRO,99.99,99.99,1
46112,United States,1492595814,GURU,199.99,199.99,1
96920,United Kingdom,1492595993,GURU,199.99,199.99,1
66927,France,1492596426,PRO,99.99,99.99,1
27075,United States,1492596889,PRO,99.99,1007.9,12
5390,France,1492596949,PRO,99.99,99.99,1
9913,United States,1492597130,GURU,199.99,199.99,1
23300,United Kingdom,1492597684,GURU,199.99,2015.9,12
78967,France,1492598994,GURU,199.99,199.99,1
93260,United States,1492601151,PRO,99.99,99.99,1
3771,United States,1492601444,BUSINESS,399.99,399.99,1
50158,United Kingdom,1492601754,GURU,199.99,199.99,1
77314,United States,1492602249,BUSINESS,399.99,399.99,1
70980,United Kingdom,1492603747,PRO,99.99,1007.9,12
61589,India,1492604169,GURU,199.99,199.99,1
95291,India,1492606576,PRO,99.99,1007.9,12
15667,United Kingdom,1492607669,GURU,199.99,199.99,1
38375,France,1492607921,GURU,199.99,199.99,1
71973,United States,1492608464,GURU,199.99,199.99,1
63929,France,1492608775,PRO,99.99,99.99,1
95609,France,1492609046,GURU,199.99,199.99,1
80744,United States,1492609144,GURU,199.99,199.99,1
65134,France,1492609868,PRO,99.99,99.99,1
57499,United States,1492611210,GURU,199.99,199.99,1
72382,France,1492611971,GURU,199.99,199.99,1
27534,Canada,1492612113,GURU,199.99,199.99,1
81699,United Kingdom,1492613540,GURU,199.99,199.99,1
60684,India,1492614033,GURU,199.99,199.99,1
38846,United States,1492614422,GURU,199.99,199.99,1
15964,United States,1492615096,PRO,99.99,99.99,1
86282,France,1492616280,PRO,99.99,99.99,1
45506,Canada,1492616592,PRO,99.99,99.99,1
89522,France,1492618478,GURU,199.99,2015.9,12
70780,United Kingdom,1492620214,BUSINESS,399.99,3225.52,12
7648,United Kingdom,1492621494,GURU,199.99,199.99,1
52207,France,1492621775,GURU,199.99,100.0,1
80235,United Kingdom,1492624126,GURU,199.99,199.99,1
37899,United States,1492626451,PRO,99.99,99.99,1
3342,France,1492628110,PRO,99.99,1007.9,12
60808,Canada,1492629031,PRO,99.99,99.99,1
93172,France,1492629807,GURU,199.99,159.99,1
43875,France,1492631004,GURU,199.99,199.99,1
19197,United States,1492633507,GURU,199.99,2015.9,12
64479,France,1492633914,GURU,199.99,100.0,1
52913,France,1492633973,PRO,99.99,99.99,1
68906,United States,1492635320,GURU,199.99,199.99,1
80089,Canada,1492636356,GURU,199.99,199.99,1
13904,Canada,1492638173,PRO,99.99,1007.9,12
71471,France,1492640539,GURU,199.99,199.99,1
61928,United Kingdom,1492641080,PRO,99.99,79.99,1
52975,Canada,1492644354,PRO,99.99,99.99,1
3201,France,1492644444,GURU,199.99,2015.9,12
23030,United Kingdom,1492644767,PRO,99.99,99.99,1
15448,India,1492644915,PRO,99.99,99.99,1
87075,United Kingdom,1492645000,GURU,199.99,199.99,1
56792,United Kingdom,1492645966,GURU,199.99,199.99,1
95873,India,1492649770,PRO,99.99,99.99,1
76340,United States,1492650017,BUSINESS,399.99,4031.9,12
66060,India,1492650627,PRO,99.99,99.99,1
34391,United States,1492650967,GURU,199.99,199.99,1
97308,United Kingdom,1492651185,PRO,99.99,99.99,1
97888,United Kingdom,1492651606,PRO,99.99,99.99,1
62038,France,1492653279,GURU,199.99,199.99,1
45110,France,1492653451,BUSINESS,399.99,399.99,1
71913,United States,1492653734,GURU,199.99,199.99,1
67551,United Kingdom,1492653953,PRO,99.99,79.99,1
68708,United Kingdom,1492654023,PRO,99.99,99.99,1
55120,India,1492654536,GURU,199.99,199.99,1
64425,United States,1492656043,PRO,99.99,99.99,1
78858,India,1492657580,GURU,199.99,199.99,1
18715,United Kingdom,1492659813,GURU,199.99,199.99,1
89662,United Kingdom,1492660021,GURU,199.99,100.0,1
73642,India,1492666250,PRO,99.99,99.99,1
59207,India,1492666342,GURU,199.99,199.99,1
27025,France,1492666930,PRO,99.99,99.99,1
80950,United Kingdom,1492668346,PRO,99.99,99.99,1
44461,Canada,1492668810,GURU,199.99,199.99,1
67921,India,1492670837,GURU,199.99,199.99,1
31233,United Kingdom,1492670929,PRO,99.99,99.99,1
66944,France,1492672072,GURU,199.99,2015.9,12
34065,India,1492673792,GURU,199.99,199.99,1
36218,Canada,1492674623,GURU,199.99,199.99,1
14283,France,1492675812,GURU,199.99,100.0,1
42161,Canada,1492675900,GURU,199.99,199.99,1
49105,United Kingdom,1492676505,GURU,199.99,199.99,1
20543,United Kingdom,1492677821,PRO,99.99,99.99,1
84459,United Kingdom,1492677843,GURU,199.99,199.99,1
23242,France,1492680264,GURU,199.99,199.99,1
35561,United States,1492680880,PRO,99.99,99.99,1
56304,United Kingdom,1492681311,GURU,199.99,199.99,1
78241,United States,1492682240,GURU,199.99,2015.9,12
86934,France,1492685796,GURU,199.99,199.99,1
25387,Canada,1492687684,PRO,99.99,99.99,1
54520,United States,1492688377,PRO,99.99,99.99,1
68374,United States,1492688567,GURU,199.99,159.99,1
70348,Canada,1492688843,GURU,199.99,1007.95,12
81770,France,1492688900,GURU,199.99,199.99,1
37921,India,1492689406,PRO,99.99,99.99,1
33301,France,1492689697,PRO,99.99,99.99,1
30962,Canada,1492691275,GURU,199.99,199.99,1
19533,United States,1492691473,GURU,199.99,199.99,1
58451,United States,1492692466,GURU,199.99,199.99,1
82122,United States,1492692889,GURU,199.99,199.99,1
54525,United Kingdom,1492700451,GURU,199.99,199.99,1
18448,United States,1492700807,GURU,199.99,199.99,1
79601,France,1492702122,BUSINESS,399.99,399.99,1
43488,United Kingdom,1492703478,BUSINESS,399.99,399.99,1
93976,France,1492703849,PRO,99.99,99.99,1
10101,France,1492704756,GURU,199.99,2015.9,12
33239,India,1492705611,PRO,99.99,1007.9,12
42780,India,1492706798,PRO,99.99,99.99,1
71670,France,1492707014,GURU,199.99,199.99,1
27516,United States,1492707882,PRO,99.99,1007.9,12
22079,France,1492707973,PRO,99.99,99.99,1
24009,United States,1492708422,PRO,99.99,99.99,1
5946,United Kingdom,1492710014,BUSINESS,399.99,2015.95,12
12500,United Kingdom,1492711359,PRO,99.99,99.99,1
28780,United Kingdom,1492712034,BUSINESS,399.99,399.99,1
14371,France,1492712376,GURU,199.99,199.99,1
13670,United Kingdom,1492713035,PRO,99.99,99.99,1
11145,France,1492713478,PRO,99.99,79.99,1
18309,United Kingdom,1492713973,GURU,199.99,199.99,1
82072,Canada,1492714363,GURU,199.99,2015.9,12
8136,United Kingdom,1492715052,PRO,99.99,99.99,1
51945,India,1492716971,BUSINESS,399.99,399.99,1
64556,Canada,1492717019,GURU,199.99,199.99,1
90454,United States,1492717447,GURU,199.99,2015.9,12
98661,United Kingdom,1492718252,PRO,99.99,49.99,1
53579,United States,1492718675,GURU,199.99,199.99,1
48556,United States,1492721529,PRO,99.99,806.32,12
15358,France,1492721944,GURU,199.99,199.99,1
79102,United States,1492723104,GURU,199.99,199.99,1
43696,France,1492725175,PRO,99.99,79.99,1
53818,India,1492725942,GURU,199.99,199.99,1
69512,India,1492729831,GURU,199.99,199.99,1
31109,United Kingdom,1492731345,GURU,199.99,199.99,1
1763,United Kingdom,1492732933,GURU,199.99,2015.9,12
58799,India,1492734092,PRO,99.99,1007.9,12
8566,India,1492738636,GURU,199.99,199.99,1
91782,Canada,1492740462,PRO,99.99,99.99,1
16294,United Kingdom,1492743290,BUSINESS,399.99,200.0,1
17353,India,1492744591,GURU,199.99,199.99,1
73823,Canada,1492744872,PRO,99.99,1007.9,12
80924,United States,1492755923,PRO,99.99,49.99,1
55642,United States,1492758616,GURU,199.99,2015.9,12
4758,United Kingdom,1492762304,GURU,199.99,199.99,1
74050,United Kingdom,1492762928,GURU,199.99,199.99,1
25439,United States,1492765013,GURU,199.99,199.99,1
5678,India,1492765923,PRO,99.99,99.99,1
57253,United States,1492766379,PRO,99.99,1007.9,12
41678,United Kingdom,1492766997,GURU,199.99,199.99,1
44109,India,1492767152,GURU,199.99,159.99,1
62960,United States,1492770263,GURU,199.99,199.99,1
42091,United States,1492770799,PRO,99.99,99.99,1
60539,United States,1492772590,GURU,199.99,199.99,1
92523,United Kingdom,1492773698,GURU,199.99,2015.9,12
1350,France,1492777429,PRO,99.99,1007.9,12
13182,France,1492778115,GURU,199.99,199.99,1
8681,United States,1492778192,GURU,199.99,199.99,1
84254,Canada,1492778298,GURU,199.99,2015.9,12
78697,United Kingdom,1492778339,GURU,199.99,199.99,1
90520,United States,1492780451,GURU,199.99,199.99,1
78948,United Kingdom,1492783691,GURU,199.99,2015.9,12
7350,India,1492783822,BUSINESS,399.99,399.99,1
45306,India,1492784705,GURU,199.99,199.99,1
92999,France,1492788975,GURU,199.99,2015.9,12
69248,Canada,1492789839,PRO,99.99,99.99,1
18618,United States,1492791073,GURU,199.99,199.99,1
1758,France,1492794916,GURU,199.99,199.99,1
78306,United States,1492795012,PRO,99.99,1007.9,12
43203,India,1492797253,GURU,199.99,199.99,1
83254,United Kingdom,1492798262,GURU,199.99,199.99,1
57041,Canada,1492798415,GURU,199.99,199.99,1
44723,United States,1492800725,GURU,199.99,199.99,1
27401,United Kingdom,1492801055,PRO,99.99,1007.9,12
27078,India,1492803120,GURU,199.99,199.99,1
91322,United States,1492807069,PRO,99.99,1007.9,12
68118,United States,1492809751,PRO,99.99,99.99,1
23759,United Kingdom,1492809995,PRO,99.99,49.99,1
58570,United States,1492810254,GURU,199.99,199.99,1
81789,United States,1492813045,GURU,199.99,199.99,1
61403,Canada,1492816332,BUSINESS,399.99,319.99,1
58619,United States,1492816558,PRO,99.99,99.99,1
89291,Canada,1492817787,PRO,99.99,99.99,1
532,United States,1492820461,PRO,99.99,99.99,1
86876,United Kingdom,1492827082,GURU,199.99,199.99,1
40647,United States,1492828762,BUSINESS,399.99,399.99,1
56984,United Kingdom,1492829659,GURU,199.99,199.99,1
11118,United Kingdom,1492830185,GURU,199.99,199.99,1
80256,France,1492830900,GURU,199.99,159.99,1
89771,Canada,1492831568,PRO,99.99,99.99,1
13983,France,1492837224,GURU,199.99,159.99,1
32532,India,1492840499,GURU,199.99,199.99,1
58142,Canada,1492841116,GURU,199.99,199.99,1
73010,United Kingdom,1492842339,GURU,199.99,100.0,1
72531,United States,1492844442,PRO,99.99,99.99,1
15215,India,1492845748,GURU,199.99,199.99,1
52460,France,1492845756,PRO,99.99,806.32,12
34895,United States,1492846999,GURU,199.99,100.0,1
87389,France,1492847124,PRO,99.99,99.99,1
21237,India,1492849980,PRO,99.99,99.99,1
35629,United States,1492850362,GURU,199.99,2015.9,12
92861,United Kingdom,1492850885,GURU,199.99,199.99,1
2316,United States,1492852135,PRO,99.99,99.99,1
57285,United States,1492852441,PRO,99.99,99.99,1
8146,France,1492854617,GURU,199.99,100.0,1
18036,Canada,1492855064,PRO,99.99,99.99,1
7874,United States,1492855700,PRO,99.99,99.99,1
1081,Canada,1492858661,PRO,99.99,99.99,1
63363,United Kingdom,1492859773,GURU,199.99,2015.9,12
40136,France,1492860398,GURU,199.99,2015.9,12
29942,United States,1492863412,GURU,199.99,199.99,1
33232,India,1492866135,GURU,199.99,199.99,1
20841,United Kingdom,1492868617,GURU,199.99,199.99,1
27351,United Kingdom,1492869140,GURU,199.99,2015.9,12
67838,United States,1492870076,PRO,99.99,99.99,1
91691,United Kingdom,1492872324,GURU,199.99,199.99,1
53182,United Kingdom,1492874399,GURU,199.99,2015.9,12
43406,United States,1492874447,PRO,99.99,99.99,1
78758,France,1492875931,PRO,99.99,99.99,1
74363,France,1492876009,PRO,99.99,99.99,1
48773,United Kingdom,1492876132,GURU,199.99,199.99,1
21511,India,1492878865,GURU,199.99,2015.9,12
40336,United States,1492883189,GURU,199.99,199.99,1
58470,France,1492883466,PRO,99.99,99.99,1
3384,Canada,1492883935,GURU,199.99,199.99,1
11203,United States,1492883976,PRO,99.99,99.99,1
51499,India,1492884621,GURU,199.99,199.99,1
72554,France,1492884909,GURU,199.99,199.99,1
36078,Canada,1492885428,BUSINESS,399.99,399.99,1
88702,United Kingdom,1492885804,GURU,199.99,199.99,1
82868,United Kingdom,1492885938,GURU,199.99,199.99,1
9234,India,1492888283,PRO,99.99,99.99,1
47167,France,1492889059,PRO,99.99,99.99,1
47086,United Kingdom,1492889192,PRO,99.99,99.99,1
46371,United States,1492889584,GURU,199.99,199.99,1
53282,Canada,1492890148,GURU,199.99,199.99,1
5280,France,1492891154,GURU,199.99,199.99,1
54156,United States,1492891456,PRO,99.99,99.99,1
75114,France,1492891686,PRO,99.99,99.99,1
87334,France,1492891912,PRO,99.99,99.99,1
99297,India,1492892624,BUSINESS,399.99,3225.52,12
25671,United States,1492893319,GURU,199.99,199.99,1
94164,France,1492893402,GURU,199.99,199.99,1
69841,United States,1492894082,PRO,99.99,49.99,1
39021,France,1492894298,PRO,99.99,1007.9,12
85546,United States,1492895563,GURU,199.99,199.99,1
41523,United Kingdom,1492895962,GURU,199.99,199.99,1
16184,Canada,1492899798,GURU,199.99,199.99,1
20001,United States,1492900903,PRO,99.99,99.99,1
82164,India,1492901499,GURU,199.99,199.99,1
41031,France,1492901750,GURU,199.99,199.99,1
33326,United States,1492904489,GURU,199.99,159.99,1
69189,France,1492905204,PRO,99.99,49.99,1
3485,France,1492906761,PRO,99.99,99.99,1
34969,United States,1492907168,PRO,99.99,1007.9,12
19852,France,1492914716,GURU,199.99,199.99,1
18230,India,1492916199,GURU,199.99,2015.9,12
99931,France,1492917136,PRO,99.99,99.99,1
73850,United Kingdom,1492918657,PRO,99.99,99.99,1
55302,India,1492919326,PRO,99.99,99.99,1
2786,France,1492924717,GURU,199.99,2015.9,12
70575,France,1492927046,GURU,199.99,199.99,1
88002,France,1492929577,PRO,99.99,99.99,1
2317,United Kingdom,1492929708,GURU,199.99,199.99,1
87134,France,1492930761,GURU,199.99,199.99,1
22992,France,1492933207,GURU,199.99,100.0,1
56819,United Kingdom,1492933811,GURU,199.99,199.99,1
87460,United Kingdom,1492934822,PRO,99.99,49.99,1
58069,India,1492936643,PRO,99.99,99.99,1
7544,Canada,1492938304,PRO,99.99,49.99,1
19290,United States,1492939162,GURU,199.99,199.99,1
85333,France,1492940501,PRO,99.99,99.99,1
52903,United States,1492942413,GURU,199.99,199.99,1
35474,France,1492942603,GURU,199.99,199.99,1
25628,India,1492942852,GURU,199.99,199.99,1
18756,United States,1492942985,PRO,99.99,99.99,1
15524,France,1492943210,GURU,199.99,199.99,1
27452,United Kingdom,1492943465,GURU,199.99,199.99,1
40670,India,1492943520,GURU,199.99,2015.9,12
37544,India,1492943743,BUSINESS,399.99,399.99,1
50483,United Kingdom,1492943781,GURU,199.99,199.99,1
47267,United States,1492943929,BUSINESS,399.99,399.99,1
91497,United Kingdom,1492947563,GURU,199.99,199.99,1
60180,Canada,1492949649,GURU,199.99,199.99,1
5172,United Kingdom,1492952124,GURU,199.99,199.99,1
27271,India,1492954197,GURU,199.99,199.99,1
39031,United Kingdom,1492954335,GURU,199.99,199.99,1
15184,France,1492954399,GURU,199.99,199.99,1
7505,France,1492954697,GURU,199.99,199.99,1
20803,India,1492957657,BUSINESS,399.99,399.99,1
68909,France,1492957662,PRO,99.99,1007.9,12
84611,United States,1492959967,GURU,199.99,199.99,1
59598,France,1492960374,PRO,99.99,99.99,1
69496,United States,1492962267,PRO,99.99,1007.9,12
41688,United States,1492963035,GURU,199.99,199.99,1
85757,United States,1492963042,PRO,99.99,99.99,1
23228,Canada,1492963877,GURU,199.99,199.99,1
89902,India,1492964350,GURU,199.99,199.99,1
80109,India,1492964945,GURU,199.99,199.99,1
51386,United Kingdom,1492965142,PRO,99.99,99.99,1
16140,France,1492965158,BUSINESS,399.99,399.99,1
54347,India,1492967908,GURU,199.99,199.99,1
98928,United States,1492967976,GURU,199.99,199.99,1
77278,United States,1492968504,GURU,199.99,2015.9,12
20444,Canada,1492973915,GURU,199.99,199.99,1
70474,India,1492975607,GURU,199.99,1007.95,12
62169,Canada,1492976936,GURU,199.99,199.99,1
31893,United Kingdom,1492977355,PRO,99.99,1007.9,12
98291,France,1492977386,BUSINESS,399.99,399.99,1
59298,France,1492983203,GURU,199.99,199.99,1
33536,United Kingdom,1492987790,GURU,199.99,199.99,1
74760,United Kingdom,1492989127,BUSINESS,399.99,4031.9,12
51771,United States,1492996957,GURU,199.99,2015.9,12
55475,United States,1493003220,GURU,199.99,2015.9,12
40741,France,1493003902,GURU,199.99,199.99,1
26625,United States,1493005637,PRO,99.99,79.99,1
91492,United Kingdom,1493010970,GURU,199.99,2015.9,12
61989,Canada,1493011018,GURU,199.99,199.99,1
78818,United States,1493017897,GURU,199.99,199.99,1
32564,United States,1493018883,GURU,199.99,2015.9,12
32128,United Kingdom,1493023236,PRO,99.99,99.99,1
18798,France,1493024480,GURU,199.99,199.99,1
79021,United States,1493024577,PRO,99.99,99.99,1
30359,United Kingdom,1493028237,GURU,199.99,199.99,1
48032,United States,1493030561,GURU,199.99,199.99,1
71200,Canada,1493032156,GURU,199.99,2015.9,12
45157,Canada,1493035195,GURU,199.99,199.99,1
58454,United States,1493035801,GURU,199.99,199.99,1
9968,United Kingdom,1493035837,PRO,99.99,49.99,1
57447,United Kingdom,1493036165,GURU,199.99,199.99,1
77849,Canada,1493040838,PRO,99.99,99.99,1
96847,United States,1493043646,GURU,199.99,2015.9,12
92690,United Kingdom,1493043722,PRO,99.99,99.99,1
18059,Canada,1493044863,PRO,99.99,99.99,1
55283,United States,1493046585,PRO,99.99,99.99,1
88282,United Kingdom,1493048179,GURU,199.99,199.99,1
45053,India,1493050212,GURU,199.99,100.0,1
84790,Canada,1493051098,PRO,99.99,503.95,12
60090,India,1493052375,GURU,199.99,199.99,1
38702,United Kingdom,1493052899,GURU,199.99,199.99,1
28262,United States,1493055302,PRO,99.99,99.99,1
13801,France,1493056751,GURU,199.99,199.99,1
42949,India,1493057296,GURU,199.99,199.99,1
94510,France,1493057691,GURU,199.99,199.99,1
18894,India,1493062473,GURU,199.99,199.99,1
46439,United States,1493062921,GURU,199.99,1007.95,12
25432,India,1493063005,GURU,199.99,199.99,1
19424,United States,1493063200,GURU,199.99,199.99,1
44135,United Kingdom,1493065607,GURU,199.99,199.99,1
2449,United Kingdom,1493066386,PRO,99.99,49.99,1
70355,United Kingdom,1493067420,GURU,199.99,199.99,1
90723,Canada,1493069219,GURU,199.99,199.99,1
26947,United Kingdom,1493069835,GURU,199.99,100.0,1
33327,United Kingdom,1493073268,PRO,99.99,99.99,1
29628,United Kingdom,1493073383,GURU,199.99,199.99,1
39334,India,1493077689,PRO,99.99,99.99,1
38164,Canada,1493081490,GURU,199.99,199.99,1
79797,Canada,1493084820,GURU,199.99,199.99,1
54612,United Kingdom,1493084930,GURU,199.99,2015.9,12
32196,United States,1493095150,PRO,99.99,99.99,1
80589,India,1493100487,GURU,199.99,199.99,1
3641,Canada,1493103391,GURU,199.99,199.99,1
46863,Canada,1493105807,GURU,199.99,199.99,1
1400,India,1493105863,PRO,99.99,99.99,1
57415,India,1493107043,PRO,99.99,99.99,1
15305,Canada,1493108604,BUSINESS,399.99,399.99,1
32727,United States,1493108786,PRO,99.99,99.99,1
24151,India,1493109101,GURU,199.99,199.99,1
6259,India,1493110510,GURU,199.99,199.99,1
7126,France,1493112869,PRO,99.99,79.99,1
53934,United Kingdom,1493113711,GURU,199.99,2015.9,12
85703,United States,1493115057,GURU,199.99,199.99,1
86589,India,1493118371,GURU,199.99,2015.9,12
93107,United Kingdom,1493118437,PRO,99.99,99.99,1
37392,United States,1493118553,GURU,199.99,199.99,1
37145,United States,1493119551,PRO,99.99,1007.9,12
3460,United Kingdom,1493119926,GURU,199.99,2015.9,12
97627,France,1493120857,PRO,99.99,99.99,1
79165,India,1493121611,GURU,199.99,199.99,1
63549,United Kingdom,1493123814,GURU,199.99,199.99,1
83827,India,1493124325,PRO,99.99,99.99,1
70808,Canada,1493125528,GURU,199.99,199.99,1
56364,United Kingdom,1493126636,GURU,199.99,199.99,1
44992,United Kingdom,1493126738,GURU,199.99,1007.95,12
21503,India,1493127002,GURU,199.99,2015.9,12
67429,United States,1493127672,GURU,199.99,199.99,1
7352,United States,1493129473,GURU,199.99,199.99,1
38227,United States,1493130700,GURU,199.99,199.99,1
97448,United States,1493132157,PRO,99.99,1007.9,12
31719,United Kingdom,1493132219,GURU,199.99,1612.72,12
61451,United States,1493132227,GURU,199.99,199.99,1
24290,United Kingdom,1493134208,GURU,199.99,199.99,1
49458,United States,1493136085,GURU,199.99,199.99,1
52147,United States,1493136286,GURU,199.99,199.99,1
76367,Canada,1493142347,GURU,199.99,199.99,1
56481,France,1493143356,GURU,199.99,2015.9,12
30541,India,1493144114,PRO,99.99,99.99,1
68006,India,1493146087,GURU,199.99,199.99,1
86630,France,1493146173,GURU,199.99,199.99,1
65276,United Kingdom,1493147056,PRO,99.99,99.99,1
66266,United States,1493148431,GURU,199.99,2015.9,12
29481,India,1493152924,GURU,199.99,199.99,1
43484,United Kingdom,1493154900,BUSINESS,399.99,399.99,1
74347,United Kingdom,1493157313,GURU,199.99,199.99,1
50837,India,1493160582,GURU,199.99,199.99,1
55293,United Kingdom,1493162238,GURU,199.99,199.99,1
53686,Canada,1493162842,GURU,199.99,199.99,1
41581,United Kingdom,1493166515,GURU,199.99,199.99,1
30566,India,1493166720,PRO,99.99,99.99,1
70972,France,1493169721,PRO,99.99,99.99,1
36976,France,1493170187,GURU,199.99,199.99,1
15857,United Kingdom,1493171700,GURU,199.99,159.99,1
96017,France,1493172345,BUSINESS,399.99,399.99,1
13225,Canada,1493172685,GURU,199.99,199.99,1
82313,France,1493174365,PRO,99.99,99.99,1
12478,France,1493174716,GURU,199.99,199.99,1
28205,United States,1493176165,GURU,199.99,2015.9,12
52175,France,1493177807,PRO,99.99,99.99,1
49762,France,1493178210,GURU,199.99,199.99,1
15280,India,1493178427,GURU,199.99,2015.9,12
6122,France,1493180288,GURU,199.99,199.99,1
6462,United Kingdom,1493183750,GURU,199.99,199.99,1
23510,Canada,1493185044,GURU,199.99,2015.9,12
44025,United States,1493187591,GURU,199.99,199.99,1
42826,France,1493187761,PRO,99.99,79.99,1
69142,Canada,1493187971,GURU,199.99,199.99,1
19828,Canada,1493190250,GURU,199.99,199.99,1
19957,France,1493190874,PRO,99.99,99.99,1
12795,United Kingdom,1493191656,GURU,199.99,2015.9,12
65197,France,1493193556,GURU,199.99,199.99,1
42890,United States,1493193625,GURU,199.99,199.99,1
88051,India,1493193751,BUSINESS,399.99,399.99,1
46146,France,1493194327,GURU,199.99,199.99,1
57602,United Kingdom,1493194590,GURU,199.99,199.99,1
19338,India,1493194786,PRO,99.99,99.99,1
87026,France,1493196035,BUSINESS,399.99,399.99,1
48956,Canada,1493197228,PRO,99.99,99.99,1
41108,United Kingdom,1493199732,GURU,199.99,199.99,1
22678,India,1493200232,PRO,99.99,99.99,1
91259,France,1493201102,GURU,199.99,199.99,1
78919,Canada,1493201257,GURU,199.99,199.99,1
2378,France,1493201261,GURU,199.99,199.99,1
32890,India,1493201356,PRO,99.99,99.99,1
95455,Canada,1493202832,GURU,199.99,199.99,1
35464,France,1493202959,GURU,199.99,199.99,1
99413,United States,1493203128,GURU,199.99,199.99,1
56145,Canada,1493205091,GURU,199.99,2015.9,12
37286,United Kingdom,1493205284,GURU,199.99,199.99,1
80505,India,1493206515,PRO,99.99,99.99,1
35180,France,1493206594,PRO,99.99,49.99,1
56571,France,1493207714,GURU,199.99,199.99,1
13197,United Kingdom,1493208281,PRO,99.99,99.99,1
38961,Canada,1493210659,GURU,199.99,199.99,1
12560,United States,1493212765,PRO,99.99,99.99,1
68093,Canada,1493213729,PRO,99.99,1007.9,12
94722,Canada,1493215025,GURU,199.99,199.99,1
89624,France,1493215532,GURU,199.99,2015.9,12
42330,France,1493216257,GURU,199.99,199.99,1
74356,United Kingdom,1493217726,PRO,99.99,99.99,1
83529,France,1493218706,PRO,99.99,99.99,1
50092,France,1493219005,GURU,199.99,199.99,1
26675,United States,1493219202,GURU,199.99,199.99,1
13747,Canada,1493219341,PRO,99.99,806.32,12
12425,France,1493220422,GURU,199.99,2015.9,12
39599,United States,1493220621,GURU,199.99,199.99,1
88315,France,1493222737,GURU,199.99,199.99,1
31444,Canada,1493225049,GURU,199.99,199.99,1
62502,India,1493225612,BUSINESS,399.99,3225.52,12
22339,France,1493226856,GURU,199.99,2015.9,12
80305,India,1493229325,GURU,199.99,199.99,1
49014,United States,1493229403,GURU,199.99,199.99,1
3897,United Kingdom,1493229708,GURU,199.99,199.99,1
1384,Canada,1493231193,GURU,199.99,199.99,1
40908,France,1493232345,BUSINESS,399.99,4031.9,12
58197,France,1493232435,GURU,199.99,199.99,1
8757,United Kingdom,1493233772,GURU,199.99,1612.72,12
76345,France,1493234629,GURU,199.99,199.99,1
94901,Canada,1493236401,PRO,99.99,99.99,1
1495,France,1493236559,BUSINESS,399.99,399.99,1
18351,France,1493237231,GURU,199.99,199.99,1
87463,India,1493239304,GURU,199.99,100.0,1
63706,France,1493239734,GURU,199.99,199.99,1
36483,United Kingdom,1493240404,GURU,199.99,159.99,1
98947,United Kingdom,1493240500,PRO,99.99,99.99,1
96005,United Kingdom,1493243088,GURU,199.99,199.99,1
41960,United States,1493243585,GURU,199.99,199.99,1
48730,Canada,1493244122,PRO,99.99,99.99,1
17669,United States,1493245625,GURU,199.99,199.99,1
53735,United States,1493246316,GURU,199.99,199.99,1
71892,United Kingdom,1493248302,GURU,199.99,199.99,1
70006,United States,1493248465,GURU,199.99,199.99,1
39391,France,1493248923,GURU,199.99,199.99,1
23722,France,1493251097,GURU,199.99,199.99,1
33654,United Kingdom,1493251150,GURU,199.99,199.99,1
54402,United Kingdom,1493251215,GURU,199.99,2015.9,12
50802,India,1493251379,GURU,199.99,2015.9,12
62896,India,1493259892,GURU,199.99,199.99,1
57981,Canada,1493261251,GURU,199.99,199.99,1
59645,United Kingdom,1493261260,PRO,99.99,99.99,1
57383,France,1493261881,PRO,99.99,99.99,1
26789,France,1493262734,GURU,199.99,100.0,1
14331,United Kingdom,1493264223,GURU,199.99,159.99,1
73145,United States,1493267338,GURU,199.99,199.99,1
49718,United Kingdom,1493268876,PRO,99.99,99.99,1
55809,Canada,1493270677,GURU,199.99,199.99,1
14714,United Kingdom,1493275878,PRO,99.99,79.99,1
88607,France,1493276307,GURU,199.99,199.99,1
85395,Canada,1493277014,GURU,199.99,199.99,1
118,United States,1493277246,GURU,199.99,199.99,1
87050,United States,1493278204,BUSINESS,399.99,399.99,1
24610,United States,1493278752,GURU,199.99,100.0,1
30978,United Kingdom,1493279483,PRO,99.99,99.99,1
53278,India,1493279891,GURU,199.99,199.99,1
